ball_initial_pos_x,ball_initial_pos_y,ball_initial_pos_z,distance_ball_robot,estimated_initial_velocity_x,estimated_initial_velocity_y,estimated_initial_velocity_z,estimated_hitting_point_y,estimated_hitting_point_z,real_hitting_point_y,real_hitting_point_z,delta_y,delta_z,
-1.1022379361162067,0.18070303631802093,2.0366588280350624,2.8022379361162066,4.028356201541765,-0.4193814090976189,-1.6440691347143854,-0.11103047369915026,2.1705701971197255,-0.17264372609531461,1.0052241265705568,-0.06161325239616436,-1.1653460705491687,
-1.8258580309062384,-0.29411326280053424,1.773967219599435,3.5258580309062384,7.092651594064829,0.47513957111787075,-2.4426654414106252,-0.05791462109237966,2.028971616406439,-0.07147936701859678,1.3429109602028795,-0.01356474592621712,-0.6860606562035596,
-1.0713150626426209,0.2537818628327531,1.5002565954530074,2.771315062642621,4.7066860382590825,0.09539370494686672,-2.2151838621980424,0.30995004767695017,1.6484317957769887,0.2618808417783892,1.06374067495228,-0.04806920589856095,-0.5846911208247088,
-1.302148417901331,-0.22783381412265707,2.1582172000757107,3.002148417901331,4.857185730554541,-0.4598408503621476,-0.2140205947703322,-0.5120540515158671,1.8650228806947609,-0.5310155108047807,1.4851710419765416,-0.018961459288913574,-0.37985183871821926,
-1.4306795401361232,-0.18539744539415565,1.708013612376664,3.130679540136123,4.791740106826783,-0.29556445889868943,-0.12280376389261605,-0.37850424660552207,1.7065355154655626,-0.393516602834535,1.2232193532862565,-0.015012356229012924,-0.48331616217930606,
-1.429764489598594,0.007891233331790478,1.618579750215208,3.129764489598594,4.069966917889314,-0.022448719290333874,-1.2144128602477622,-0.00937161078692544,1.3676840844336218,-0.15069976996315645,0.5654371930923421,-0.141328159176231,-0.8022468913412797,
-1.9773324351815063,0.4277305198485612,1.9913229656996057,3.677332435181506,5.684391843954284,0.4405323826867935,0.02949395705643454,0.7127186177969627,1.8661747014934045,0.699147345142259,1.3477112348046256,-0.013571272654703703,-0.5184634666887789,
-1.2728049794648644,-0.15471122937621512,2.4042030820887703,2.9728049794648643,5.027879762434502,0.19447516005082432,-1.7968872291708138,-0.03972504205709296,2.177890301551593,-0.12621725763510117,1.5794562696845116,-0.08649221557800821,-0.5984340318670816,
-1.897127293057809,-0.32641669579480287,2.4036158016051368,3.5971272930578087,7.806045398618018,-0.4499657285084524,-0.7612268379462961,-0.5337667585096506,1.374387922990695,-0.5386898499610653,1.4734749459482794,-0.004923091451414674,0.09908702295758443,
-1.6752950222920455,-0.12045371563315715,2.254020364511488,3.3752950222920455,5.146132697865475,-0.3274220931227445,0.5557404881868067,-0.33520646803770304,1.7188327802664016,-0.35078482651054105,1.6045181907281965,-0.015578358472838005,-0.11431458953820517,
-1.1973442665580676,0.27581265426004503,1.8576969020881837,2.8973442665580675,5.948613415522761,0.060081832906804244,-1.6489066486241555,0.30507623922298405,1.884703057676615,0.29222767877722783,1.4563419211715234,-0.012848560445756219,-0.42836113650509167,
-1.808688140909031,0.4457857064324719,2.3491399498139134,3.508688140909031,5.746967548407653,-0.4654622132282338,0.8933911072215039,0.16160770580191597,1.3249420323516365,0.15467315214963018,1.5191885966349188,-0.006934553652285791,0.19424656428328224,
